,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
83,['13/07/23'],['40.589kWh'],['4.775kWh/kW'],['40.589kWh'],['4.350kW'],['4:15PM'],['Partly Cloudy'],,['20:50:29 13.07.2023']
84,['12/07/23'],['24.509kWh'],['2.883kWh/kW'],['24.509kWh'],['3.576kW'],['3:45PM'],['Mostly Cloudy'],,['Updated 20:54 UTC+2:00']
85,['11/07/23'],['40.609kWh'],['4.778kWh/kW'],['40.609kWh'],['4.043kW'],['4:00PM'],['Partly Cloudy'],,['20:26:33 11.07.2023']
86,['10/07/23'],['46.769kWh'],['5.502kWh/kW'],['46.769kWh'],['4.387kW'],['3:35PM'],['Fine'],,['Updated 21:16 UTC+2:00']
87,['09/07/23'],['42.840kWh'],['5.040kWh/kW'],['42.840kWh'],['4.686kW'],['3:50PM'],['Fine'],,['Updated 21:03 UTC+2:00']
88,['08/07/23'],['39.329kWh'],['4.627kWh/kW'],['39.329kWh'],['4.703kW'],['2:45PM'],['Partly Cloudy'],,['Updated 21:10 UTC+2:00']
89,['07/07/23'],['39.099kWh'],['4.600kWh/kW'],['39.099kWh'],['4.425kW'],['2:25PM'],['Partly Cloudy'],,['20:58:41 07.07.2023']
90,['06/07/23'],['50.279kWh'],['5.915kWh/kW'],['50.279kWh'],['4.924kW'],['2:35PM'],['Fine'],,['Updated 20:59 UTC+2:00']
91,['05/07/23'],['34.259kWh'],['4.030kWh/kW'],['34.259kWh'],['3.238kW'],['1:40PM'],['Partly Cloudy'],,['20:38:01 05.07.2023']
92,['04/07/23'],['49.299kWh'],['5.800kWh/kW'],['49.299kWh'],['4.873kW'],['3:10PM'],['Fine'],,['Updated 21:20 UTC+2:00']
93,['03/07/23'],['49.209kWh'],['5.789kWh/kW'],['49.209kWh'],['4.663kW'],['4:25PM'],['Fine'],,['Updated 21:13 UTC+2:00']
94,['02/07/23'],['44.289kWh'],['5.210kWh/kW'],['44.289kWh'],['5.248kW'],['4:05PM'],['Fine'],,['20:53:43 02.07.2023']
95,['01/07/23'],['26.559kWh'],['3.125kWh/kW'],['26.559kWh'],['3.816kW'],['11:35AM'],['Mostly Cloudy'],,['21:11:52 01.07.2023']
96,['30/06/23'],['19.809kWh'],['2.330kWh/kW'],['19.809kWh'],['2.323kW'],['12:05PM'],['Cloudy'],,['20:59:11 30.06.2023']
97,['29/06/23'],['35.429kWh'],['4.168kWh/kW'],['35.429kWh'],['4.310kW'],['1:05PM'],['Partly Cloudy'],,['19:17:44 29.06.2023']
98,['28/06/23'],['39.579kWh'],['4.656kWh/kW'],['39.579kWh'],['4.965kW'],['1:45PM'],['Partly Cloudy'],,['21:17:32 28.06.2023']
99,['27/06/23'],['44.190kWh'],['5.199kWh/kW'],['44.190kWh'],['3.714kW'],['3:25PM'],['Fine'],,['21:12:51 27.06.2023']
100,['26/06/23'],['47.159kWh'],['5.548kWh/kW'],['47.159kWh'],['4.260kW'],['2:50PM'],['Fine'],,['21:17:49 26.06.2023']
101,['25/06/23'],['49.319kWh'],['5.802kWh/kW'],['49.319kWh'],['4.952kW'],['3:25PM'],['Fine'],,['21:07:27 25.06.2023']
102,['24/06/23'],['54.029kWh'],['6.356kWh/kW'],['54.029kWh'],['4.853kW'],['2:20PM'],['Fine'],,['20:55:18 24.06.2023']
103,['23/06/23'],['39.169kWh'],['4.608kWh/kW'],['39.169kWh'],['4.792kW'],['3:30PM'],['Partly Cloudy'],,['Updated 21:05 UTC+2:00']
104,['22/06/23'],['18.529kWh'],['2.180kWh/kW'],['18.529kWh'],['2.097kW'],['11:15AM'],['Cloudy'],,['Updated 19:52 UTC+2:00']
105,['21/06/23'],['21.689kWh'],['2.552kWh/kW'],['21.689kWh'],['2.626kW'],['3:40PM'],['Mostly Cloudy'],,['Updated 19:04 UTC+2:00']
106,['20/06/23'],['36.509kWh'],['4.295kWh/kW'],['36.509kWh'],['3.556kW'],['4:20PM'],['Partly Cloudy'],,['21:00:53 20.06.2023']
107,['19/06/23'],['31.889kWh'],['3.752kWh/kW'],['31.889kWh'],['3.123kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 21:00 UTC+2:00']
108,['18/06/23'],['36.920kWh'],['4.344kWh/kW'],['36.920kWh'],['4.045kW'],['2:00PM'],['Partly Cloudy'],,['21:01:36 18.06.2023']
109,['17/06/23'],['46.839kWh'],['5.510kWh/kW'],['46.839kWh'],['4.540kW'],['3:40PM'],['Fine'],,['21:13:36 17.06.2023']
